CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST1596,Male,0,No,No,55,Yes,No,DSL,Yes,No,No internet service,No internet service,No,Yes,Month-to-month,Yes,Mailed check,62.43,3571.13,No
CUST1597,Male,0,No,No,26,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),87.92,2353.9,No
CUST1598,Female,0,No,No,44,Yes,Yes,Fiber optic,No,No,No internet service,Yes,Yes,Yes,Month-to-month,No,Mailed check,63.19,2719.95,No
CUST1599,Male,0,Yes,No,69,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),61.26,4100.24,No
CUST1600,Female,0,Yes,Yes,38,Yes,Yes,DSL,No internet service,Yes,No,No internet service,Yes,No internet service,One year,No,Credit card (automatic),76.11,2781.26,No
CUST1601,Male,0,No,Yes,12,Yes,No,DSL,No,No internet service,Yes,No,No,Yes,One year,No,Credit card (automatic),78.65,936.6,No
CUST1602,Male,0,Yes,No,17,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No internet service,Month-to-month,No,Mailed check,42.44,725.1,Yes
CUST1603,Female,0,No,No,25,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,52.85,1330.47,Yes
CUST1604,Male,0,No,No,64,Yes,No phone service,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),36.7,2329.25,No
CUST1605,Male,0,Yes,No,11,Yes,No,DSL,No,No internet service,No,No internet service,No internet service,No internet service,One year,Yes,Mailed check,45.97,515.04,Yes
CUST1606,Male,0,No,No,18,Yes,Yes,Fiber optic,No,No internet service,No,No,No,No,Two year,No,Electronic check,99.51,1828.41,Yes
CUST1607,Male,1,No,No,36,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),86.79,3129.14,No
CUST1608,Female,0,No,Yes,3,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),83.64,252.22,No
CUST1609,Female,0,No,No,70,Yes,Yes,DSL,No internet service,No,No internet service,Yes,Yes,No internet service,Two year,No,Mailed check,87.45,5934.73,No
CUST1610,Male,0,Yes,Yes,71,Yes,Yes,DSL,No internet service,No internet service,No,No,No,No,Month-to-month,No,Electronic check,18.0,1284.89,No
CUST1611,Female,0,No,Yes,9,Yes,Yes,DSL,No,No,No,No internet service,Yes,No,Month-to-month,No,Electronic check,58.35,502.85,Yes
CUST1612,Female,0,No,No,66,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,70.24,4668.6,Yes
CUST1613,Male,1,No,Yes,47,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,No,Credit card (automatic),38.37,1829.16,No
CUST1614,Male,0,No,Yes,50,Yes,No,No,No,No,No,No,No,No,One year,Yes,Electronic check,18.0,943.36,No
CUST1615,Female,0,Yes,No,64,Yes,No,Fiber optic,No,Yes,No,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,56.26,3573.63,No
CUST1616,Female,0,Yes,No,47,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,83.93,3943.02,No
CUST1617,Male,0,No,No,67,Yes,Yes,Fiber optic,No internet service,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.13,6143.18,No
CUST1618,Male,0,Yes,No,42,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),24.16,990.34,Yes
CUST1619,Male,0,Yes,No,49,No,No,DSL,Yes,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),74.29,3492.54,No
CUST1620,Male,1,Yes,No,30,Yes,No,Fiber optic,Yes,No,No internet service,No,No,Yes,Month-to-month,Yes,Electronic check,23.82,724.65,No
CUST1621,Male,0,Yes,No,8,No,No,DSL,Yes,No,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),74.74,572.34,No
CUST1622,Female,1,Yes,No,37,Yes,Yes,DSL,No,No,No,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),42.09,1546.44,Yes
CUST1623,Female,0,Yes,Yes,8,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,81.25,618.22,Yes
CUST1624,Female,0,Yes,No,63,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),73.55,4837.77,No
CUST1625,Male,0,No,Yes,11,Yes,Yes,DSL,No,No internet service,No internet service,No,No internet service,No internet service,One year,Yes,Electronic check,115.25,1292.78,No
CUST1626,Male,0,No,Yes,58,Yes,Yes,DSL,Yes,No internet service,Yes,No,Yes,No,One year,Yes,Mailed check,64.11,3615.43,Yes
CUST1627,Male,1,No,No,34,Yes,Yes,Fiber optic,No internet service,No,No,Yes,No,No internet service,Month-to-month,Yes,Electronic check,77.76,2584.66,No
CUST1628,Female,0,Yes,No,39,No,No,DSL,No,Yes,Yes,Yes,No,No internet service,Month-to-month,Yes,Mailed check,83.79,3209.72,No
CUST1629,Male,0,No,No,16,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),50.6,811.14,Yes
CUST1630,Male,1,No,No,71,Yes,Yes,DSL,No internet service,No internet service,No,No internet service,Yes,No,One year,Yes,Bank transfer (automatic),97.89,7041.78,No
CUST1631,Male,0,Yes,No,4,Yes,Yes,DSL,No internet service,No,No,Yes,No internet service,Yes,One year,Yes,Electronic check,120.0,459.68,No
CUST1632,Female,0,Yes,No,46,Yes,No,Fiber optic,No internet service,No internet service,No,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,57.38,2681.8,Yes
CUST1633,Female,0,No,Yes,22,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),39.79,838.13,No
CUST1634,Male,0,No,No,71,Yes,No,Fiber optic,No internet service,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),18.0,1330.9,No
CUST1635,Female,0,No,Yes,13,No,No,Fiber optic,No,No,Yes,Yes,No,No internet service,Month-to-month,Yes,Electronic check,120.0,1559.58,Yes
CUST1636,Female,0,Yes,No,42,Yes,No,Fiber optic,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),96.77,4240.6,No
CUST1637,Male,0,No,No,34,No,No,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.82,2442.18,Yes
CUST1638,Male,0,Yes,Yes,13,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),90.62,1166.42,Yes
CUST1639,Female,0,Yes,No,29,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,30.29,903.25,Yes
CUST1640,Male,0,No,No,47,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Credit card (automatic),103.95,4674.63,No
CUST1641,Female,0,Yes,No,69,Yes,Yes,Fiber optic,Yes,No,No internet service,No internet service,No,No,Month-to-month,Yes,Mailed check,71.21,4956.25,No
CUST1642,Male,0,No,No,11,No,No,DSL,No,No,Yes,No internet service,No,No,Two year,Yes,Bank transfer (automatic),56.13,602.47,No
CUST1643,Male,0,No,No,63,Yes,No,DSL,No,No internet service,Yes,No internet service,No,Yes,One year,No,Bank transfer (automatic),68.16,4441.25,No
CUST1644,Male,0,No,No,51,Yes,Yes,Fiber optic,No,No internet service,Yes,No,Yes,No,One year,No,Bank transfer (automatic),38.97,2065.11,Yes
CUST1645,Female,0,No,Yes,60,Yes,No,DSL,Yes,Yes,No,Yes,No,No internet service,Month-to-month,Yes,Mailed check,41.41,2505.84,No
CUST1646,Female,1,No,No,47,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Bank transfer (automatic),27.36,1255.17,No
CUST1647,Male,0,No,No,4,Yes,Yes,DSL,Yes,No internet service,No internet service,No,Yes,No,One year,No,Bank transfer (automatic),70.67,279.54,No
CUST1648,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No internet service,No internet service,No internet service,No internet service,No,One year,Yes,Electronic check,69.22,490.38,No
CUST1649,Male,0,No,No,31,Yes,No phone service,Fiber optic,Yes,No internet service,No,Yes,Yes,No,Two year,Yes,Electronic check,18.0,553.83,No
CUST1650,Female,1,No,Yes,30,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Electronic check,18.84,580.86,No
CUST1651,Female,0,Yes,No,29,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,93.74,2682.83,No
CUST1652,Male,0,Yes,Yes,43,Yes,Yes,DSL,No internet service,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,85.15,3663.46,No
CUST1653,Female,0,Yes,Yes,22,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,No,Electronic check,52.92,1128.03,No
CUST1654,Female,0,No,No,48,Yes,No,Fiber optic,No,Yes,No,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),91.41,4474.47,Yes
CUST1655,Male,1,No,No,48,Yes,Yes,DSL,No,No,No,No internet service,Yes,Yes,Two year,Yes,Electronic check,18.0,895.56,No
CUST1656,Female,0,No,No,57,Yes,No,DSL,No,No internet service,Yes,Yes,Yes,No internet service,Two year,Yes,Electronic check,93.06,5233.67,No
CUST1657,Male,0,Yes,No,22,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),18.0,414.01,No
CUST1658,Female,0,Yes,No,27,Yes,No phone service,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,61.04,1572.0,No
CUST1659,Male,0,No,Yes,63,Yes,No,Fiber optic,Yes,No,No,No internet service,No internet service,No,Month-to-month,No,Credit card (automatic),94.38,5779.66,Yes
CUST1660,Female,0,Yes,No,4,Yes,No,Fiber optic,No,No,No internet service,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),76.12,301.81,Yes
CUST1661,Female,0,No,No,3,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,100.4,298.92,Yes
CUST1662,Female,0,No,Yes,40,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,Yes,No,Two year,No,Bank transfer (automatic),58.85,2423.07,No
CUST1663,Male,0,No,No,28,Yes,No,DSL,No,No internet service,No,Yes,No,Yes,One year,Yes,Electronic check,63.23,1838.99,No
CUST1664,Female,0,No,Yes,15,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),102.13,1501.78,Yes
CUST1665,Female,0,No,No,51,Yes,No,DSL,Yes,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,96.63,4996.51,Yes
CUST1666,Female,0,No,No,26,Yes,No,DSL,No,No internet service,No,No internet service,Yes,No,One year,Yes,Electronic check,52.74,1378.32,No
CUST1667,Male,0,Yes,Yes,35,Yes,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,76.78,2600.64,Yes
CUST1668,Female,0,No,Yes,15,Yes,No,Fiber optic,No,No internet service,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,44.08,649.7,No
CUST1669,Female,0,Yes,No,5,No,No,Fiber optic,Yes,No internet service,Yes,No,No,No,Month-to-month,Yes,Mailed check,102.16,486.27,No
CUST1670,Female,0,No,Yes,46,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,No internet service,Two year,No,Electronic check,63.86,2879.93,Yes
CUST1671,Male,0,No,No,24,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No,Yes,One year,Yes,Credit card (automatic),76.29,1758.72,No
CUST1672,Male,0,No,No,2,Yes,No phone service,DSL,No,Yes,Yes,No,No internet service,Yes,One year,Yes,Mailed check,58.14,120.91,No
CUST1673,Male,0,Yes,No,59,Yes,No,Fiber optic,No,Yes,Yes,No,No internet service,No,One year,No,Mailed check,18.0,1104.36,No
CUST1674,Male,0,No,No,36,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,36.69,1344.64,No
CUST1675,Male,0,Yes,No,45,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),19.79,934.44,No
CUST1676,Female,0,Yes,Yes,37,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,73.87,2755.02,No
CUST1677,Female,0,Yes,Yes,57,Yes,No,Fiber optic,No,No internet service,No,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),18.0,995.27,Yes
CUST1678,Male,0,No,Yes,12,Yes,Yes,Fiber optic,No,Yes,No,No,No internet service,No,One year,No,Credit card (automatic),73.57,916.8,No
CUST1679,Female,1,Yes,No,35,Yes,No,DSL,No internet service,Yes,No,No,No internet service,Yes,Month-to-month,No,Electronic check,33.48,1137.63,No
CUST1680,Female,0,Yes,Yes,22,Yes,Yes,DSL,No,No,No,No,No internet service,Yes,Two year,Yes,Credit card (automatic),75.84,1629.6,Yes
CUST1681,Female,0,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Electronic check,65.88,4818.65,No
CUST1682,Female,1,Yes,No,27,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,No,Electronic check,61.81,1607.06,Yes
CUST1683,Female,0,Yes,No,7,Yes,No,DSL,No internet service,No,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,96.83,685.25,No
CUST1684,Male,0,No,No,3,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,95.69,281.41,Yes
CUST1685,Female,0,No,No,4,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),104.07,421.53,No
CUST1686,Male,0,No,Yes,8,Yes,Yes,Fiber optic,No internet service,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,43.14,355.41,No
CUST1687,Female,0,Yes,Yes,45,Yes,No,Fiber optic,No,No,Yes,Yes,No,No internet service,Month-to-month,No,Mailed check,30.3,1349.09,Yes
CUST1688,Female,0,Yes,No,20,No,No,Fiber optic,Yes,No,No,No internet service,No,Yes,One year,No,Bank transfer (automatic),96.1,1889.52,Yes
CUST1689,Male,1,Yes,No,5,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,43.71,214.85,Yes
CUST1690,Female,0,Yes,Yes,46,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),21.96,995.79,No
CUST1691,Male,0,Yes,No,69,Yes,No,DSL,No internet service,No,No,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),28.44,2018.01,No
CUST1692,Male,1,No,No,35,Yes,No,Fiber optic,No,No internet service,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),69.93,2430.55,No
CUST1693,Male,0,Yes,Yes,65,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Mailed check,58.19,3863.13,Yes
CUST1694,Female,0,Yes,No,15,Yes,Yes,DSL,Yes,No internet service,No internet service,No,Yes,Yes,Month-to-month,Yes,Mailed check,97.48,1497.26,No
CUST1695,Male,0,Yes,No,17,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),24.37,415.65,No
CUST1696,Female,0,Yes,Yes,46,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No internet service,Two year,No,Electronic check,20.07,919.09,No
CUST1697,Female,0,Yes,No,61,Yes,Yes,DSL,Yes,No,No,No internet service,Yes,No,Month-to-month,No,Electronic check,56.93,3430.51,Yes
CUST1698,Female,0,Yes,No,43,Yes,Yes,DSL,Yes,Yes,No internet service,No internet service,Yes,No,Month-to-month,No,Mailed check,18.0,786.0,No
CUST1699,Female,0,Yes,No,22,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),50.12,1104.24,Yes
CUST1700,Female,0,No,No,9,Yes,Yes,DSL,No,No,No,Yes,No internet service,No,One year,Yes,Credit card (automatic),90.9,801.06,No
CUST1701,Male,0,No,No,47,Yes,Yes,DSL,No,No,No,No,No internet service,No,Month-to-month,Yes,Electronic check,120.0,5658.55,No
CUST1702,Male,0,No,No,3,Yes,No,Fiber optic,No,No internet service,No internet service,No internet service,Yes,Yes,Two year,No,Electronic check,52.63,160.39,No
CUST1703,Female,0,Yes,No,52,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),50.27,2625.69,Yes
CUST1704,Female,0,Yes,Yes,31,Yes,Yes,DSL,No internet service,No internet service,No internet service,No,Yes,No,Month-to-month,Yes,Electronic check,68.23,2012.55,No
CUST1705,Male,0,No,Yes,13,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,84.78,1156.5,No
CUST1706,Female,0,Yes,No,2,Yes,Yes,Fiber optic,No,No,No,No internet service,No,No,Two year,Yes,Electronic check,97.12,199.23,Yes
CUST1707,Male,0,No,No,7,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,45.61,311.08,Yes
CUST1708,Female,0,No,No,29,No,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),96.6,2874.42,Yes
CUST1709,Female,0,No,No,4,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,49.56,203.55,No
CUST1710,Female,0,Yes,Yes,4,Yes,No,DSL,Yes,No,No internet service,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),112.99,456.52,Yes
CUST1711,Female,0,Yes,No,21,Yes,Yes,DSL,No internet service,No,Yes,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,93.2,1981.59,No
CUST1712,Female,0,No,No,45,Yes,No phone service,DSL,No internet service,No,No,Yes,No internet service,Yes,One year,Yes,Bank transfer (automatic),40.54,1762.5,No
CUST1713,Female,1,No,Yes,28,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,68.49,1893.19,No
CUST1714,Female,0,No,No,8,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,51.91,418.94,No
CUST1715,Male,0,Yes,No,42,Yes,No,Fiber optic,No internet service,No,No internet service,No,No,Yes,Two year,No,Credit card (automatic),82.56,3321.07,Yes
CUST1716,Male,0,No,Yes,17,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),56.13,999.83,No
CUST1717,Female,1,No,No,9,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,43.07,372.2,No
CUST1718,Male,1,No,No,61,Yes,No,DSL,No,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Credit card (automatic),80.97,4891.53,Yes
CUST1719,Male,0,Yes,No,69,Yes,No,Fiber optic,No internet service,No internet service,No,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,75.31,5411.28,No
CUST1720,Female,1,No,No,41,Yes,Yes,DSL,No,No,Yes,No,No internet service,No,Month-to-month,Yes,Electronic check,26.33,1027.2,No
CUST1721,Female,1,No,No,29,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),106.01,3130.62,No
CUST1722,Male,0,No,No,54,Yes,Yes,DSL,No internet service,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),92.13,4919.49,No
CUST1723,Male,0,No,No,32,No,No,Fiber optic,No,Yes,Yes,Yes,No internet service,No,One year,Yes,Mailed check,88.22,2884.37,Yes
CUST1724,Female,0,No,Yes,65,No,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),59.15,3907.77,Yes
CUST1725,Female,0,No,Yes,43,No,No,No,No,No,No,No,No,No,Two year,No,Electronic check,31.9,1385.0,No
CUST1726,Female,0,Yes,No,69,No,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),100.13,7161.37,Yes
CUST1727,Male,0,No,No,16,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),44.42,675.54,No
CUST1728,Female,0,Yes,No,21,Yes,Yes,Fiber optic,No,No,No,No internet service,No,Yes,Two year,Yes,Bank transfer (automatic),39.46,799.33,No
CUST1729,Female,1,Yes,No,33,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No,Yes,No,One year,No,Bank transfer (automatic),70.58,2395.93,Yes
CUST1730,Female,1,No,No,26,Yes,No,DSL,No internet service,No internet service,Yes,No,Yes,No,Two year,No,Electronic check,18.0,474.32,No
CUST1731,Male,0,Yes,No,3,Yes,No,Fiber optic,No internet service,No internet service,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,73.72,230.58,No
CUST1732,Male,0,Yes,No,23,Yes,No phone service,Fiber optic,No,Yes,No,No internet service,No,No internet service,Month-to-month,No,Bank transfer (automatic),42.02,960.56,No
CUST1733,Female,0,Yes,No,54,No,No,Fiber optic,Yes,No internet service,No internet service,No,No,No internet service,Two year,Yes,Bank transfer (automatic),59.91,3251.22,No
CUST1734,Female,0,Yes,Yes,47,Yes,No phone service,DSL,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),88.99,4234.5,Yes
CUST1735,Female,0,No,No,36,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),102.86,3583.05,Yes
CUST1736,Female,0,No,No,35,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No,No,No internet service,One year,No,Mailed check,98.11,3311.43,No
CUST1737,Female,0,No,No,43,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),107.42,4505.3,No
CUST1738,Male,1,Yes,Yes,33,Yes,No phone service,No,No,No,No,No,No,No,Two year,No,Mailed check,63.69,2077.78,Yes
CUST1739,Female,0,Yes,Yes,5,Yes,No,DSL,No internet service,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,18.0,89.89,Yes
CUST1740,Female,0,No,No,4,Yes,Yes,DSL,Yes,Yes,Yes,No internet service,Yes,Yes,Two year,No,Credit card (automatic),59.02,235.24,No
CUST1741,Female,0,Yes,No,58,Yes,Yes,DSL,No internet service,No internet service,No,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),84.7,5056.05,No
CUST1742,Female,1,No,No,52,Yes,No,Fiber optic,No internet service,No,No,Yes,Yes,No internet service,Two year,No,Credit card (automatic),46.98,2353.5,No
CUST1743,Male,0,No,No,72,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),53.3,3787.23,No
CUST1744,Male,0,Yes,No,50,No,No,Fiber optic,No,Yes,No internet service,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),28.23,1474.45,Yes
CUST1745,Male,1,No,Yes,27,Yes,No phone service,DSL,No,No,No internet service,No,Yes,No,One year,No,Mailed check,86.07,2387.09,No
CUST1746,Female,0,Yes,No,10,Yes,No,No,No,No,No,No,No,No,One year,No,Electronic check,44.78,444.58,No
CUST1747,Female,1,No,No,62,Yes,No,DSL,No,No,No,Yes,No,No internet service,Month-to-month,No,Bank transfer (automatic),56.61,3538.33,No
CUST1748,Male,0,Yes,No,20,Yes,No,DSL,No internet service,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,82.29,1640.9,No
CUST1749,Male,1,Yes,Yes,32,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),62.55,1978.36,Yes
CUST1750,Female,0,No,No,48,No,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,112.36,5195.23,Yes
CUST1751,Male,0,Yes,No,49,Yes,Yes,DSL,No,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,53.49,2533.81,Yes
CUST1752,Male,0,No,Yes,26,Yes,No,Fiber optic,Yes,No internet service,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,18.0,458.09,Yes
